2cm Gotland,20cm Gotland,40cm Gotland,80cm Gotland,120cm Gotland,145cm Gotland,185cm Gotland,220cm Gotland,270cm Gotland ,2cm Fin,10cm Fin,20cm Fin,40cm Fin,80cm Fin,110cm Fin ,150cm Fin,190cm Fin,domain,phylum,class,order,family,genus
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium
0.0056,0,0,0,0,0,0,0,0,0.0954,0.0167,0.02815,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas
0,0,0.0069,0.0107,0.037,0,0,0,0.02275,0,0,0.0204,0.02055,0,0.01675,0.02825,0.00755,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ideonella
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans
0,0,0,0,0,0,0,0,0,0.07205,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas
0,0,0.0069,0.00535,0.0318,0.02575,0.0079,0.00725,0,0,0,0,0,0,0,0.00625,0.0127,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas
0,0,0,0,0,0,0.0121,0,0,0.1604,0,0.058,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax
0.0056,0,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax
0,0,0,0,0,0,0,0,0,0,0.0096,0,0.0545,0,0.0056,0,0.0226,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira
0,0,0,0,0,0,0,0,0.02275,0,0.0096,0.0102,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
0,0,0,0,0,0,0,0,0,0.01915,0.0167,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,uncultured
0,0,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Gallionella
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Tepidiphilus
0,0,0,0,0.00665,0,0,0,0,0.0893,0.01425,0,0,0,0.0075,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Thiobacillus
0,0,0,0,0,0,0,0,0,0.0131,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,uncultured
0,0,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylobacillus
0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43 clade
0,0,0,0,0,0,0,0,0,0,0,0,0.00815,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,uncultured
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria
0,0.0114,0,0,0,0,0,0,0,0,0,0,0.0137,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,uncultured
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,966-1
0,0,0,0,0,0,0,0,0,0.02525,0.0071,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067
0,0,0.0069,0,0,0,0,0,0,0.06405,0,0.06225,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GOUTA6
0.01115,0,0.06865,0.0107,0.1072,0.10555,0.0479,0.0127,0.0455,0.0131,0.03805,0.05625,0.0819,0.04465,0.06185,0.02825,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1
0.0056,0.0569,0.1237,0.12385,0.54455,0.6019,0.14755,0.0872,0.02555,0.116,0.06445,0.05875,0.11325,0.0837,0.08775,0.0125,0.115,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas
0,0,0,0.00535,0.0702,0.0086,0.0079,0,0.0266,0,0.01425,0,0.06555,0,0,0,0.048,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira
0,0.0114,0,0,0.00665,0,0,0,0.02555,0.0126,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,oc32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herminiimonas
0,0,0,0,0.0702,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
0,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,uncultured
0,0,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azospira
0,0,0,0,0,0,0,0,0,0.0837,0.0071,0.04855,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azovibrio
0,0,0,0,0,0,0,0,0,0.00655,0.0096,0.01795,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Candidatus Accumulibacter
0.0056,0,0,0,0,0,0,0,0,0.20015,0.0431,0.11255,0,0,0,0,0.0139,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea
0,0,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera
0,0,0,0,0,0,0,0,0.00665,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea
0,0,0,0,0,0,0,0,0,0.00655,0.0071,0.0204,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,uncultured
0.0223,0,0,0,0.0318,0.04415,0,0.00635,0,0.30765,0.11215,0.0682,0.03,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
0,0.0114,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,uncultured
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,T34,
0,0,0,0,0,0,0,0,0,0,0,0.01195,0.0137,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,,
0.0056,0.0114,0.0342,0.00535,0.1124,0.01715,0,0.0454,0,0.1099,0.07155,0.133,0.08065,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,CCM19a,,
0.01115,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,CH2b56,,
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Achromatium
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Candidatus Thiobios
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiohalocapsa
0.0056,0,0,0,0,0,0,0.00635,0,0.00655,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Candidatus Thiodiazotropha
0.01115,0.0114,0.01365,0,0.00665,0,0,0.00635,0,0.01915,0.0071,0,0.00685,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,uncultured
0,0,0,0,0,0,0.0079,0.00635,0,0,0.0167,0.03835,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
0.0056,0.0114,0,0,0.0133,0,0.00605,0.0417,0.00665,0,0,0,0,0,0,0.01415,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Rickettsiella
0,0,0.01365,0,0,0,0,0.00635,0,0,0.01425,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,,
0.01115,0,0,0,0.02515,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,EV818SWSAP88,,
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,Thioalbus
0,0,0.0069,0,0,0,0,0.00635,0,0.01915,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,Thiogranum
0,0,0,0,0,0,0,0,0,0.0575,0.0071,0.0264,0,0,0.0075,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,Thioalkalispira-Sulfurivermis
0.01115,0.0114,0,0,0.00665,0.0086,0,0.04085,0,0.1861,0,0,0.00815,0,0,0,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,Thiohalophilus
0,0,0.04115,0,0.00665,0,0,0.00725,0.0161,0,0,0,0,0,0.0056,0.0125,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,uncultured
0,0,0,0.02705,0.0503,0,0.01395,0,0,0,0,0,0,0.0426,0.01115,0.0125,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Glaciecola
0,0,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Paraglaciecola
0.0279,0,0,0,0,0,0,0,0,0.0126,0,0.006,0,0.0055,0,0.00625,0.00755,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Salinimonas
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,uncultured
0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassomonas
0,0,0,0,0.02515,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,uncultured
0,0,0,0.00535,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
0,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0,0.00755,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Kangiellaceae,Aliikangiella
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus
0,0,0,0,0.00665,0.0086,0,0,0,0,0,0,0,0.01105,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pseudoalteromonadaceae,Pseudoalteromonas
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pseudoalteromonadaceae,uncultured
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Aliivibrio
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Photobacterium
0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
0,0,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,uncultured
0,0,0,0,0,0,0,0.00635,0,0.0449,0,0.006,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,,
0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,
0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,0.00625,0,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter
0.01115,0,0.02055,0.0324,0,0.0092,0.0121,0.0145,0,0,0.0167,0.0468,0.015,0.0055,0.0131,0.01575,0,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Candidatus Berkiella
0,0,0,0.02705,0,0,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Sulfuriflexus
0,0,0,0,0,0,0,0,0,0.05705,0.0071,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Wenzhouxiangella
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Granulosicoccales,Granulosicoccaceae,Granulosicoccus
0,0,0,0,0.0133,0,0,0,0,0,0,0.0102,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,,
0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,I3A,,
0,0,0,0,0,0,0,0,0,0,0,0,0.00815,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter
0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,JG36-GS-52,,
0,0,0,0,0.0318,0,0.0079,0.00635,0,0.0257,0.0071,0.01195,0.00815,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,JTB23,,
0,0,0,0,0.00665,0,0,0.00725,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,MBMPE27,,
0,0,0,0,0,0,0,0,0.00665,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,MD2904-B13,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Cycloclasticaceae,Cycloclasticus
0,0,0,0,0,0,0,0,0,0,0,0,0.00685,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus
0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloparacoccus
0,0.0114,0,0,0,0,0,0,0,0.0318,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Crenothrix
0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,IheB2-23
0,0,0,0.00535,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Marine Methylotrophic Group 2
0,0,0,0,0,0,0,0,0,0.0257,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomonas
0,0,0.0069,0,0,0,0,0,0,0.0131,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus
0,0,0.0277,0.0648,0,0.0086,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,pItb-vmat-59
0.0056,0.0114,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,pLW-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrococcales,Nitrococcaceae,Aquisalimonas
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrococcales,Nitrococcaceae,Spiribacter
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,Methylophaga
0.0056,0,0.02055,0.00535,0.08205,0.03555,0.0079,0,0.02275,0.0126,0.0335,0.02215,0.06555,0.1042,0.13455,0.04865,0.07455,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,AqS1
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,CI75cm.2.12
0.0056,0,0.0069,0,0,0.0086,0,0.00725,0,0.01915,0.0096,0.01195,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,Cm1-21
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,FS142-36B-02
0,0,0,0,0,0.0178,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,MSB-1D1
0.0056,0.0341,0.14425,0.0267,0.1589,0.0816,0.02605,0.0281,0,0.00655,0.23435,0.20545,0.09985,0,0,0.025,0.01505,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,SZB85
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,wb1-P19
0,0,0,0.00535,0,0,0.1634,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,P0X4b2H11,,
0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0.0056,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae1,Alcanivorax
0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Agarilytica
0.01115,0,0,0,0,0,0,0,0,0.0131,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Cellvibrio
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,uncultured
0.0056,0,0,0,0,0,0,0,0,0.1473,0.0071,0.0707,0,0,0,0.022,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Gven-F17,
0,0,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Haliea
0,0,0.0069,0,0.00665,0.0184,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Marimicrobium
0,0,0,0,0,0,0.0079,0,0.0161,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas
0.0056,0.0341,0,0.00535,0.0384,0.0092,0,0.02085,0,0.1473,0.01425,0.07245,0.03555,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A clade,
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter
0.0056,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinomonadaceae,Marinomonas
0,0,0,0.00535,0.04505,0.0086,0,0,0.05115,0,0.01425,0,0.0682,0.0055,0.0075,0,0.0492,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter
0.01115,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,uncultured
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Amphritea
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Corallomonas
0,0,0,0,0.00665,0,0,0,0,0.03835,0,0.02215,0,0,0.0056,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182 clade,
0.0056,0,0,0,0.00665,0,0,0,0,0.0257,0.02635,0.01795,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Oleiphilus
0,0,0,0,0,0,0,0,0,0.0126,0.0071,0.0102,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,P13-46,
0.0056,0,0,0,0.00665,0,0.01585,0.00635,0,0.0126,0,0.0102,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,Porticoccus
0,0,0,0,0.04365,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,SAR92 clade
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Reinekea
0.0056,0,0.01365,0,0,0,0,0.00635,0,0,0,0,0,0.03155,0.0279,0.0079,0.00755,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Thalassolituus
0.01115,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,
0.0056,0,0,0,0,0,0,0.00635,0,0.00655,0.0096,0,0,0,0.0075,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Dasania
0,0.0114,0,0,0,0,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Litorivivens
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Zhongshania
0.0223,0.0114,0.0069,0,0,0,0,0,0,0.01915,0,0.006,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,uncultured
0.0056,0,0,0,0.09915,0,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,SUP05 cluster
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Run-SP154,,
0,0,0,0,0,0,0,0,0,0.05095,0,0,0.00815,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,SS1-B-09-64,,
0,0,0,0,0,0,0,0.00725,0,0.01915,0,0,0,0.0075,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,SZB50,,
